date,model,feature,shap_value,y_true
1998-04-01,LINREG,RPI,-0.042578226681756905,0.0
1998-04-01,LINREG,SP500,-0.4745328968223353,0.0
1998-04-01,LINREG,TB3MS,-0.019613171824731546,0.0
1998-04-01,LINREG,UNRATE_lag12,-0.12371300053042113,0.0
1998-04-01,LINREG,USREC,0.03342198364698691,0.0
1998-05-01,LINREG,BUSLOANS,0.011906419445418027,-0.2
1998-05-01,LINREG,CPIAUCSL,0.0010453017590901694,-0.2
1998-05-01,LINREG,DPCERA3M086SBEA,-0.18957237765366988,-0.2
1998-05-01,LINREG,INDPRO,-0.04500304278735154,-0.2
1998-05-01,LINREG,M2SL,-3.01235173813158e-05,-0.2
1998-05-01,LINREG,OILPRICEX,-0.022755964990344667,-0.2
1998-05-01,LINREG,RPI,-0.03204905974107708,-0.2
1998-05-01,LINREG,SP500,-0.2204651624030326,-0.2
1998-05-01,LINREG,TB3MS,-0.019573548545727258,-0.2
1998-05-01,LINREG,UNRATE_lag12,-0.1809945206570276,-0.2
1998-05-01,LINREG,USREC,0.033463342721686856,-0.2
1998-06-01,LINREG,BUSLOANS,-0.004178002222438192,-0.2
1998-06-01,LINREG,CPIAUCSL,0.002315992841322251,-0.2
1998-06-01,LINREG,DPCERA3M086SBEA,-0.2309464624832258,-0.2
1998-06-01,LINREG,INDPRO,0.008614603798846435,-0.2
1998-06-01,LINREG,M2SL,0.002588788288651538,-0.2
1998-06-01,LINREG,OILPRICEX,-0.015758181087817808,-0.2
1998-06-01,LINREG,RPI,-0.02977672161527373,-0.2
1998-06-01,LINREG,SP500,-0.021509089473259992,-0.2
1998-06-01,LINREG,TB3MS,-0.011568631991239808,-0.2
1998-06-01,LINREG,UNRATE_lag12,-0.06541219337797563,-0.2
1998-06-01,LINREG,USREC,0.03338931000890156,-0.2
1998-07-01,LINREG,BUSLOANS,-0.029022974356700586,-0.2
1998-07-01,LINREG,CPIAUCSL,0.003100414783262921,-0.2
1998-07-01,LINREG,DPCERA3M086SBEA,-0.13889732118913128,-0.2
1998-07-01,LINREG,INDPRO,0.07013247947689577,-0.2
1998-07-01,LINREG,M2SL,0.004319340490202159,-0.2
1998-07-01,LINREG,OILPRICEX,0.0012403297591494463,-0.2
1998-07-01,LINREG,RPI,-0.02145349241122265,-0.2
1998-07-01,LINREG,SP500,-0.061642160845945836,-0.2
1998-07-01,LINREG,TB3MS,0.00038172179021471876,-0.2
1998-07-01,LINREG,UNRATE_lag12,-0.1514568905673445,-0.2
1998-07-01,LINREG,USREC,0.033302066164337146,-0.2
1998-08-01,LINREG,BUSLOANS,-0.01800765941637458,-0.3
1998-08-01,LINREG,CPIAUCSL,0.0007751129109804065,-0.3
1998-08-01,LINREG,DPCERA3M086SBEA,-0.0869771437050884,-0.3
1998-08-01,LINREG,INDPRO,-0.04770244289466137,-0.3
1998-08-01,LINREG,M2SL,0.00233324570697207,-0.3
1998-08-01,LINREG,OILPRICEX,0.003482043578783595,-0.3
1998-08-01,LINREG,RPI,-0.017903860571044147,-0.3
1998-08-01,LINREG,SP500,0.21313419076495146,-0.3
1998-08-01,LINREG,TB3MS,-0.021559436392053898,-0.3
1998-08-01,LINREG,UNRATE_lag12,-0.06497285142935855,-0.3
1998-08-01,LINREG,USREC,0.033136578530668134,-0.3
1998-09-01,LINREG,BUSLOANS,0.005912115865502225,-0.4
1998-09-01,LINREG,CPIAUCSL,-0.00043201718930453557,-0.4
1998-09-01,LINREG,DPCERA3M086SBEA,-0.10280879159068548,-0.4
1998-09-01,LINREG,INDPRO,-0.09430051113656088,-0.4
1998-09-01,LINREG,M2SL,-0.0026371162840298896,-0.4
1998-09-01,LINREG,OILPRICEX,-0.02831060658065001,-0.4
1998-09-01,LINREG,RPI,-0.007884783505122518,-0.4
1998-09-01,LINREG,SP500,0.410902299388711,-0.4
1998-09-01,LINREG,TB3MS,-0.07573437540257733,-0.4
1998-09-01,LINREG,UNRATE_lag12,-0.06499230607314849,-0.4
1998-09-01,LINREG,USREC,0.03290423747381146,-0.4
1998-10-01,LINREG,BUSLOANS,0.0013264701963191336,-0.4
1998-10-01,LINREG,CPIAUCSL,-0.0015184531786450908,-0.4
1998-10-01,LINREG,DPCERA3M086SBEA,-0.15680787290137072,-0.4
1998-10-01,LINREG,INDPRO,-0.18661886390401655,-0.4
1998-10-01,LINREG,M2SL,-0.009506232145658258,-0.4
1998-10-01,LINREG,OILPRICEX,-0.017775694559528602,-0.4
1998-10-01,LINREG,RPI,-0.007698298742893081,-0.4
1998-10-01,LINREG,SP500,0.5263329763767794,-0.4
1998-10-01,LINREG,TB3MS,-0.20332406208565612,-0.4
1998-10-01,LINREG,UNRATE_lag12,-0.12274601412634122,-0.4
1998-10-01,LINREG,USREC,0.03262506342796791,-0.4
1998-11-01,LINREG,BUSLOANS,-0.008880043256225352,-0.3
1998-11-01,LINREG,CPIAUCSL,-0.0004930065398953391,-0.3
1998-11-01,LINREG,DPCERA3M086SBEA,-0.12003152967923199,-0.3
1998-11-01,LINREG,INDPRO,-0.004214196975038625,-0.3
1998-11-01,LINREG,M2SL,-0.01163591811822253,-0.3
1998-11-01,LINREG,OILPRICEX,-0.010697430674274602,-0.3
1998-11-01,LINREG,RPI,-0.011512810095771412,-0.3
1998-11-01,LINREG,SP500,-0.1544288527053805,-0.3
1998-11-01,LINREG,TB3MS,-0.0998121268458739,-0.3
1998-11-01,LINREG,UNRATE_lag12,-0.208950335568524,-0.3
1998-11-01,LINREG,USREC,0.03261420344704226,-0.3
1998-12-01,LINREG,BUSLOANS,-0.003684744843042121,-0.4
1998-12-01,LINREG,CPIAUCSL,0.00131307593837641,-0.4
1998-12-01,LINREG,DPCERA3M086SBEA,-0.1339616188419441,-0.4
1998-12-01,LINREG,INDPRO,-0.047453028024507314,-0.4
1998-12-01,LINREG,M2SL,-0.004530775294302885,-0.4
1998-12-01,LINREG,OILPRICEX,0.05845696629621807,-0.4
1998-12-01,LINREG,RPI,-0.007329760877599038,-0.4
1998-12-01,LINREG,SP500,-0.5004062510016393,-0.4
1998-12-01,LINREG,TB3MS,-0.045111034749224434,-0.4
1998-12-01,LINREG,UNRATE_lag12,-0.17955836727210467,-0.4
1998-12-01,LINREG,USREC,0.032641395616798956,-0.4
1999-01-01,LINREG,BUSLOANS,0.038583143604717866,-0.3
1999-01-01,LINREG,CPIAUCSL,0.0006160745231675013,-0.3
1999-01-01,LINREG,DPCERA3M086SBEA,-0.05044911516940128,-0.3
1999-01-01,LINREG,INDPRO,-0.02603808471242904,-0.3
1999-01-01,LINREG,M2SL,0.0024420521352848646,-0.3
1999-01-01,LINREG,OILPRICEX,0.025590634998430478,-0.3
1999-01-01,LINREG,RPI,-0.015927760425701053,-0.3
1999-01-01,LINREG,SP500,-0.5794632475255453,-0.3
1999-01-01,LINREG,TB3MS,0.07604227813225993,-0.3
1999-01-01,LINREG,UNRATE_lag12,-0.17960405078886485,-0.3
1999-01-01,LINREG,USREC,0.03258246352056121,-0.3
1999-02-01,LINREG,BUSLOANS,0.052840126536426626,-0.3
1999-02-01,LINREG,CPIAUCSL,-0.0005531956369297171,-0.3
1999-02-01,LINREG,DPCERA3M086SBEA,-0.08962608053029505,-0.3
1999-02-01,LINREG,INDPRO,-0.08429125885950106,-0.3
1999-02-01,LINREG,M2SL,0.009159270057338997,-0.3
1999-02-01,LINREG,OILPRICEX,0.0037801043511629237,-0.3
1999-02-01,LINREG,RPI,-0.013452175170171507,-0.3
1999-02-01,LINREG,SP500,-0.23618883524312206,-0.3
1999-02-01,LINREG,TB3MS,0.005212345086688787,-0.3
1999-02-01,LINREG,UNRATE_lag12,-0.15025943169549727,-0.3
1999-02-01,LINREG,USREC,0.03250300911792322,-0.3
1999-03-01,LINREG,BUSLOANS,0.029276803319052063,-0.2
1999-03-01,LINREG,CPIAUCSL,-0.00240509786830675,-0.2
1999-03-01,LINREG,DPCERA3M086SBEA,-0.023957354734156413,-0.2
1999-03-01,LINREG,INDPRO,-0.06475950955963515,-0.2
1999-03-01,LINREG,M2SL,0.013312963879214136,-0.2
1999-03-01,LINREG,OILPRICEX,-0.08294464052989954,-0.2
1999-03-01,LINREG,RPI,-0.008477724996101709,-0.2
1999-03-01,LINREG,SP500,-0.19189527856134572,-0.2
1999-03-01,LINREG,TB3MS,0.009244679210944497,-0.2
1999-03-01,LINREG,UNRATE_lag12,-0.12096720551578814,-0.2
1999-03-01,LINREG,USREC,0.03245627147891672,-0.2
1999-04-01,LINREG,BUSLOANS,-0.0056542801250183215,-0.5
1999-04-01,LINREG,CPIAUCSL,0.0020065564329329604,-0.5
1999-04-01,LINREG,DPCERA3M086SBEA,-0.15730928528374669,-0.5
1999-04-01,LINREG,INDPRO,-0.04744702127377016,-0.5
1999-04-01,LINREG,M2SL,0.009277865565874177,-0.5
1999-04-01,LINREG,OILPRICEX,-0.07286859693126797,-0.5
1999-04-01,LINREG,RPI,0.01922062851057794,-0.5
1999-04-01,LINREG,SP500,-0.16265496306217606,-0.5
1999-04-01,LINREG,TB3MS,-0.011016085470573481,-0.5
1999-04-01,LINREG,UNRATE_lag12,-0.20748851016353012,-0.5
1999-04-01,LINREG,USREC,0.03235316762874759,-0.5
1999-05-01,LINREG,BUSLOANS,-0.01702514281143741,-0.2
1999-05-01,LINREG,CPIAUCSL,0.0034241127654075585,-0.2
1999-05-01,LINREG,DPCERA3M086SBEA,-0.15401494707621738,-0.2
1999-05-01,LINREG,INDPRO,-0.049458337555025815,-0.2
1999-05-01,LINREG,M2SL,0.0051344464387618255,-0.2
1999-05-01,LINREG,OILPRICEX,-0.0667458564018502,-0.2
1999-05-01,LINREG,RPI,0.027536707519807666,-0.2
1999-05-01,LINREG,SP500,-0.1609622848730126,-0.2
1999-05-01,LINREG,TB3MS,0.011254277530775248,-0.2
1999-05-01,LINREG,UNRATE_lag12,-0.12004848530380104,-0.2
1999-05-01,LINREG,USREC,0.03233853140564419,-0.2
1999-06-01,LINREG,BUSLOANS,0.00037373245286789866,-0.3
1999-06-01,LINREG,CPIAUCSL,0.003647610908770313,-0.3
1999-06-01,LINREG,DPCERA3M086SBEA,-0.14281835550078728,-0.3
1999-06-01,LINREG,INDPRO,-0.023317364005999177,-0.3
1999-06-01,LINREG,M2SL,-0.004691008482661953,-0.3
1999-06-01,LINREG,OILPRICEX,0.008759263948446956,-0.3
1999-06-01,LINREG,RPI,0.016905789129687217,-0.3
1999-06-01,LINREG,SP500,-0.027464470310299766,-0.3
1999-06-01,LINREG,TB3MS,0.025378405415765873,-0.3
1999-06-01,LINREG,UNRATE_lag12,-0.11980965674177572,-0.3
1999-06-01,LINREG,USREC,0.032231369823862925,-0.3
1999-07-01,LINREG,BUSLOANS,-0.0015568772513363217,-0.3
1999-07-01,LINREG,CPIAUCSL,-0.0018559987333568086,-0.3
1999-07-01,LINREG,DPCERA3M086SBEA,-0.059034203067588484,-0.3
1999-07-01,LINREG,INDPRO,-0.05298952641600582,-0.3
1999-07-01,LINREG,M2SL,-0.003992212809650226,-0.3
1999-07-01,LINREG,OILPRICEX,0.025685494393659875,-0.3
1999-07-01,LINREG,RPI,-0.005374320698240384,-0.3
1999-07-01,LINREG,SP500,-0.0374757937326965,-0.3
1999-07-01,LINREG,TB3MS,0.05158074874250173,-0.3
1999-07-01,LINREG,UNRATE_lag12,-0.09061773381663425,-0.3
1999-07-01,LINREG,USREC,0.03210862135556913,-0.3
1999-08-01,LINREG,BUSLOANS,-0.026822363956510244,-0.1
1999-08-01,LINREG,CPIAUCSL,-0.0009419870545151928,-0.1
1999-08-01,LINREG,DPCERA3M086SBEA,-0.07104631399849388,-0.1
1999-08-01,LINREG,INDPRO,-0.03328385371172467,-0.1
1999-08-01,LINREG,M2SL,-0.0015091248906933773,-0.1
1999-08-01,LINREG,OILPRICEX,0.0292621301607316,-0.1
1999-08-01,LINREG,RPI,-0.0148400173715772,-0.1
1999-08-01,LINREG,SP500,0.10550687142510194,-0.1
1999-08-01,LINREG,TB3MS,0.04338831680245525,-0.1
1999-08-01,LINREG,UNRATE_lag12,-0.061454982803669775,-0.1
1999-08-01,LINREG,USREC,0.032004480398649504,-0.1
1999-09-01,LINREG,BUSLOANS,-0.0268479418583658,-0.3
1999-09-01,LINREG,CPIAUCSL,0.0026355788807729016,-0.3
1999-09-01,LINREG,DPCERA3M086SBEA,-0.08671984670316656,-0.3
1999-09-01,LINREG,INDPRO,-0.005387304663714635,-0.3
1999-09-01,LINREG,M2SL,0.003956915257701947,-0.3
1999-09-01,LINREG,OILPRICEX,-0.013117531381728924,-0.3
1999-09-01,LINREG,RPI,0.0023628989059452997,-0.3
1999-09-01,LINREG,SP500,0.10471089444791001,-0.3
1999-09-01,LINREG,TB3MS,0.021080536669288396,-0.3
1999-09-01,LINREG,UNRATE_lag12,-0.06140674305845841,-0.3
1999-09-01,LINREG,USREC,0.03187719910419284,-0.3
1999-10-01,LINREG,BUSLOANS,-0.011441307930817834,-0.2
1999-10-01,LINREG,CPIAUCSL,0.0024008799424123204,-0.2
1999-10-01,LINREG,DPCERA3M086SBEA,-0.09685040575841193,-0.2
1999-10-01,LINREG,INDPRO,-0.05933510366005517,-0.2
1999-10-01,LINREG,M2SL,0.004328139240725932,-0.2
1999-10-01,LINREG,OILPRICEX,0.0032209181218461895,-0.2
1999-10-01,LINREG,RPI,-0.011719814993835589,-0.2
1999-10-01,LINREG,SP500,0.3206433274363737,-0.2
1999-10-01,LINREG,TB3MS,0.06158745996237426,-0.2
1999-10-01,LINREG,UNRATE_lag12,-0.03229724552548987,-0.2
1999-10-01,LINREG,USREC,0.03174545661742094,-0.2
1999-11-01,LINREG,BUSLOANS,-0.003082094384143122,-0.2
1999-11-01,LINREG,CPIAUCSL,0.000798300875406655,-0.2
1999-11-01,LINREG,DPCERA3M086SBEA,-0.09041704942705049,-0.2
1999-11-01,LINREG,INDPRO,-0.06627435407607295,-0.2
1999-11-01,LINREG,M2SL,0.002004051679437035,-0.2
1999-11-01,LINREG,OILPRICEX,0.0023568763516905334,-0.2
1999-11-01,LINREG,RPI,-0.020917720037757766,-0.2
1999-11-01,LINREG,SP500,-0.08637072584441298,-0.2
1999-11-01,LINREG,TB3MS,0.06958232697750867,-0.2
1999-11-01,LINREG,UNRATE_lag12,-0.032205650925972606,-0.2
1999-11-01,LINREG,USREC,0.03165895559055273,-0.2
1999-12-01,LINREG,BUSLOANS,0.0027873017281204227,-0.1
1999-12-01,LINREG,CPIAUCSL,-0.0025120602400767124,-0.1
1999-12-01,LINREG,DPCERA3M086SBEA,-0.22517020880342772,-0.1
1999-12-01,LINREG,INDPRO,-0.16377834517029163,-0.1
1999-12-01,LINREG,M2SL,-0.002191553179184348,-0.1
1999-12-01,LINREG,OILPRICEX,0.028595712847373438,-0.1
1999-12-01,LINREG,RPI,-0.054248788123189104,-0.1
1999-12-01,LINREG,SP500,-0.2134792609061278,-0.1
1999-12-01,LINREG,TB3MS,0.1043566093869264,-0.1
1999-12-01,LINREG,UNRATE_lag12,-0.06148298138524837,-0.1
1999-12-01,LINREG,USREC,0.031728227862220675,-0.1
2000-01-01,LINREG,BUSLOANS,-0.003437167717640786,0.2
2000-01-01,LINREG,CPIAUCSL,-0.00061972035151727,0.2
2000-01-01,LINREG,DPCERA3M086SBEA,-0.13466463243699078,0.2
2000-01-01,LINREG,INDPRO,-0.05086426887922652,0.2
2000-01-01,LINREG,M2SL,-0.0038557976591514407,0.2
2000-01-01,LINREG,OILPRICEX,-0.009041076058349517,0.2
2000-01-01,LINREG,RPI,-0.05641222642091515,0.2
2000-01-01,LINREG,SP500,-0.25542447762876347,0.2
2000-01-01,LINREG,TB3MS,0.09241991133355532,0.2
2000-01-01,LINREG,UNRATE_lag12,-0.06151087609397605,0.2
2000-01-01,LINREG,USREC,0.03174019258137569,0.2
2000-02-01,LINREG,BUSLOANS,0.021766372903446178,0.1
2000-02-01,LINREG,CPIAUCSL,0.0010606552768593635,0.1
2000-02-01,LINREG,DPCERA3M086SBEA,-0.22126532957894746,0.1
2000-02-01,LINREG,INDPRO,-0.03648728944669858,0.1
2000-02-01,LINREG,M2SL,-0.00205848748321634,0.1
2000-02-01,LINREG,OILPRICEX,-0.000532169439750156,0.1
2000-02-01,LINREG,RPI,-0.045057275804842555,0.1
2000-02-01,LINREG,SP500,0.09702235559746393,0.1
2000-02-01,LINREG,TB3MS,0.09657230855706975,0.1
2000-02-01,LINREG,UNRATE_lag12,-0.03205415258101199,0.1
2000-02-01,LINREG,USREC,0.03165269250427226,0.1
2000-03-01,LINREG,BUSLOANS,0.0006536474779587495,0.3
2000-03-01,LINREG,CPIAUCSL,0.005937024840604815,0.3
2000-03-01,LINREG,DPCERA3M086SBEA,-0.08380103129432295,0.3
2000-03-01,LINREG,INDPRO,-0.001159701613949159,0.3
2000-03-01,LINREG,M2SL,-0.00022703076101364183,0.3
2000-03-01,LINREG,OILPRICEX,-0.007116264034275663,0.3
2000-03-01,LINREG,RPI,-0.026584513468595573,0.3
2000-03-01,LINREG,SP500,0.055663680124604924,0.3
2000-03-01,LINREG,TB3MS,0.09853905020169779,0.3
2000-03-01,LINREG,UNRATE_lag12,-0.11972488965887207,0.3
2000-03-01,LINREG,USREC,0.03159705265896305,0.3
2000-04-01,LINREG,BUSLOANS,-0.008909945626222632,0.6
2000-04-01,LINREG,CPIAUCSL,0.002871125025457213,0.6
2000-04-01,LINREG,DPCERA3M086SBEA,-0.12468806489237948,0.6
2000-04-01,LINREG,INDPRO,-0.06449669797010087,0.6
2000-04-01,LINREG,M2SL,-0.003657908476219648,0.6
2000-04-01,LINREG,OILPRICEX,0.03632408260669216,0.6
2000-04-01,LINREG,RPI,-0.015520193533662838,0.6
2000-04-01,LINREG,SP500,-0.002227892357035448,0.6
2000-04-01,LINREG,TB3MS,0.06764355277638838,0.6
2000-04-01,LINREG,UNRATE_lag12,0.02684128022807649,0.6
2000-04-01,LINREG,USREC,0.03148311445729661,0.6
2000-05-01,LINREG,BUSLOANS,-0.022522921207983944,0.3
2000-05-01,LINREG,CPIAUCSL,-0.002811317984693715,0.3
2000-05-01,LINREG,DPCERA3M086SBEA,-0.01525365894549715,0.3
2000-05-01,LINREG,INDPRO,-0.06086328383462817,0.3
2000-05-01,LINREG,M2SL,-0.0007082388868461894,0.3
2000-05-01,LINREG,OILPRICEX,0.028268050695176922,0.3
2000-05-01,LINREG,RPI,-0.013682915434659297,0.3
2000-05-01,LINREG,SP500,0.011682060045527772,0.3
2000-05-01,LINREG,TB3MS,0.04685833974766258,0.3
2000-05-01,LINREG,UNRATE_lag12,-0.03155601890927177,0.3
2000-05-01,LINREG,USREC,0.03146275071899265,0.3
2000-06-01,LINREG,BUSLOANS,-0.010676597474691638,0.5
2000-06-01,LINREG,CPIAUCSL,-0.004829311531684984,0.5
2000-06-01,LINREG,DPCERA3M086SBEA,0.03933121169057501,0.5
2000-06-01,LINREG,INDPRO,-0.03343179200023266,0.5
2000-06-01,LINREG,M2SL,0.001879646901942947,0.5
2000-06-01,LINREG,OILPRICEX,0.011011267302542366,0.5
2000-06-01,LINREG,RPI,-0.013398029742000762,0.5
2000-06-01,LINREG,SP500,0.03998034142485816,0.5
2000-06-01,LINREG,TB3MS,-0.002667161242111318,0.5
2000-06-01,LINREG,UNRATE_lag12,-0.031362529662338844,0.5
2000-06-01,LINREG,USREC,0.03146191714590056,0.5
2000-07-01,LINREG,BUSLOANS,0.0002545216687433918,0.6
2000-07-01,LINREG,CPIAUCSL,0.0007704563903928817,0.6
2000-07-01,LINREG,DPCERA3M086SBEA,0.01980697624181378,0.6
2000-07-01,LINREG,INDPRO,0.0358125856605155,0.6
2000-07-01,LINREG,M2SL,0.020080990898285307,0.6
2000-07-01,LINREG,OILPRICEX,-0.03032745962166972,0.6
2000-07-01,LINREG,RPI,-0.01237690695921466,0.6
2000-07-01,LINREG,SP500,0.06128750128568254,0.6
2000-07-01,LINREG,TB3MS,0.05900110423245291,0.6
2000-07-01,LINREG,UNRATE_lag12,-0.031156292963365202,0.6
2000-07-01,LINREG,USREC,0.031351826027189805,0.6
2000-08-01,LINREG,BUSLOANS,0.019839336853669325,0.8
2000-08-01,LINREG,CPIAUCSL,0.0015345448447148617,0.8
2000-08-01,LINREG,DPCERA3M086SBEA,-0.007426160664185729,0.8
2000-08-01,LINREG,INDPRO,0.08631713267153315,0.8
2000-08-01,LINREG,M2SL,0.0033353725078149247,0.8
2000-08-01,LINREG,OILPRICEX,-0.014964410770348019,0.8
2000-08-01,LINREG,RPI,-0.015327834386789946,0.8
2000-08-01,LINREG,SP500,-0.08288221744268984,0.8
2000-08-01,LINREG,TB3MS,0.05927095170782429,0.8
2000-08-01,LINREG,UNRATE_lag12,-0.05967629820606165,0.8
2000-08-01,LINREG,USREC,0.031165767860671923,0.8
2000-09-01,LINREG,BUSLOANS,0.03875804657666749,1.1
2000-09-01,LINREG,CPIAUCSL,0.00137115752805546,1.1
2000-09-01,LINREG,DPCERA3M086SBEA,-0.12608274757916796,1.1
2000-09-01,LINREG,INDPRO,0.048845317796222865,1.1
2000-09-01,LINREG,M2SL,-0.004594987560348671,1.1
2000-09-01,LINREG,OILPRICEX,-0.00042219195387826596,1.1
2000-09-01,LINREG,RPI,-0.010455114953751858,1.1
2000-09-01,LINREG,SP500,0.07601736917692943,1.1
2000-09-01,LINREG,TB3MS,0.06191731449571374,1.1
2000-09-01,LINREG,UNRATE_lag12,-0.08770074511986653,1.1
2000-09-01,LINREG,USREC,0.031066252275827478,1.1
2000-10-01,LINREG,BUSLOANS,0.04014212317392559,1.4
2000-10-01,LINREG,CPIAUCSL,-0.003836166699695185,1.4
2000-10-01,LINREG,DPCERA3M086SBEA,-0.09873071541391068,1.4
2000-10-01,LINREG,INDPRO,0.06822140537924506,1.4
2000-10-01,LINREG,M2SL,-0.006252222389771729,1.4
2000-10-01,LINREG,OILPRICEX,0.005597258190018403,1.4
2000-10-01,LINREG,RPI,-0.004307790057877054,1.4
2000-10-01,LINREG,SP500,0.3183368710870013,1.4
2000-10-01,LINREG,TB3MS,0.028581146323495517,1.4
2000-10-01,LINREG,UNRATE_lag12,-0.08636106703263978,1.4
2000-10-01,LINREG,USREC,0.031048330210619268,1.4
2000-11-01,LINREG,BUSLOANS,0.021200403271935172,1.6
2000-11-01,LINREG,CPIAUCSL,-4.704490625802385e-05,1.6
2000-11-01,LINREG,DPCERA3M086SBEA,-0.0177565611364234,1.6
2000-11-01,LINREG,INDPRO,0.04008563461846134,1.6
2000-11-01,LINREG,M2SL,0.000116753286457734,1.6
2000-11-01,LINREG,OILPRICEX,-0.002947979509062523,1.6
2000-11-01,LINREG,RPI,0.0087514938581241,1.6
2000-11-01,LINREG,SP500,0.3925038770725844,1.6
2000-11-01,LINREG,TB3MS,0.013720612269938802,1.6
2000-11-01,LINREG,UNRATE_lag12,-0.05701606538391456,1.6
2000-11-01,LINREG,USREC,0.03099717821315844,1.6
2000-12-01,LINREG,BUSLOANS,-0.000782435329353389,1.8
2000-12-01,LINREG,CPIAUCSL,-0.0021742010413611746,1.8
2000-12-01,LINREG,DPCERA3M086SBEA,0.051255091983373406,1.8
2000-12-01,LINREG,INDPRO,0.12084842764935629,1.8
2000-12-01,LINREG,M2SL,0.0011855383294150298,1.8
2000-12-01,LINREG,OILPRICEX,0.040783359011154416,1.8
2000-12-01,LINREG,RPI,0.004904527104017381,1.8
2000-12-01,LINREG,SP500,0.49532361872345804,1.8
2000-12-01,LINREG,TB3MS,-0.05152102171045821,1.8
2000-12-01,LINREG,UNRATE_lag12,-0.08265745519010188,1.8
2000-12-01,LINREG,USREC,0.031021222837153025,1.8
2001-01-01,LINREG,BUSLOANS,-0.006357815118690512,1.5
2001-01-01,LINREG,CPIAUCSL,0.005079823665389091,1.5
2001-01-01,LINREG,DPCERA3M086SBEA,0.03560041242224722,1.5
2001-01-01,LINREG,INDPRO,0.13469411878149468,1.5
2001-01-01,LINREG,M2SL,-0.0012554878435986142,1.5
2001-01-01,LINREG,OILPRICEX,0.04247912839443975,1.5
2001-01-01,LINREG,RPI,-0.0049562507705466765,1.5
2001-01-01,LINREG,SP500,0.26272981051293864,1.5
2001-01-01,LINREG,TB3MS,-0.19973778629197309,1.5
2001-01-01,LINREG,UNRATE_lag12,-0.0540238501353293,1.5
2001-01-01,LINREG,USREC,0.030959748620937762,1.5
2001-02-01,LINREG,BUSLOANS,-0.005778492390542819,1.5
2001-02-01,LINREG,CPIAUCSL,0.00440109560544761,1.5
2001-02-01,LINREG,DPCERA3M086SBEA,0.04369560201555582,1.5
2001-02-01,LINREG,INDPRO,0.21517172706939802,1.5
2001-02-01,LINREG,M2SL,0.007061258410863876,1.5
2001-02-01,LINREG,OILPRICEX,0.05414635950372556,1.5
2001-02-01,LINREG,RPI,-0.008251087255379272,1.5
2001-02-01,LINREG,SP500,0.32610073689200764,1.5
2001-02-01,LINREG,TB3MS,-0.2602126753000387,1.5
2001-02-01,LINREG,UNRATE_lag12,-0.0524514376573288,1.5
2001-02-01,LINREG,USREC,0.030870841156688252,1.5
2001-03-01,LINREG,BUSLOANS,0.006675344681247618,1.4
2001-03-01,LINREG,CPIAUCSL,0.008608978620274385,1.4
2001-03-01,LINREG,DPCERA3M086SBEA,0.14856447484460247,1.4
2001-03-01,LINREG,INDPRO,0.20655435973380018,1.4
2001-03-01,LINREG,M2SL,0.014774242679872164,1.4
2001-03-01,LINREG,OILPRICEX,-0.029618408747473866,1.4
2001-03-01,LINREG,RPI,-0.009269649862323358,1.4
2001-03-01,LINREG,SP500,0.5955135347210987,1.4
2001-03-01,LINREG,TB3MS,-0.2667136030385858,1.4
2001-03-01,LINREG,UNRATE_lag12,-0.026061225661713677,1.4
2001-03-01,LINREG,USREC,0.03072714535142464,1.4
2001-04-01,LINREG,BUSLOANS,0.02714900358282808,1.5
2001-04-01,LINREG,CPIAUCSL,-0.015671628775706742,1.5
2001-04-01,LINREG,DPCERA3M086SBEA,0.16532225023965802,1.5
2001-04-01,LINREG,INDPRO,0.1927206978741764,1.5
2001-04-01,LINREG,M2SL,0.010217324818445058,1.5
2001-04-01,LINREG,OILPRICEX,-0.008787234220336575,1.5
2001-04-01,LINREG,RPI,0.005744672794013849,1.5
2001-04-01,LINREG,SP500,0.5952430755007568,1.5
2001-04-01,LINREG,TB3MS,-0.25242043231554606,1.5
2001-04-01,LINREG,UNRATE_lag12,-0.10254241621078405,1.5
2001-04-01,LINREG,USREC,-0.36496348545607726,1.5
2001-05-01,LINREG,BUSLOANS,0.03445682366155883,1.5
2001-05-01,LINREG,CPIAUCSL,-0.008417116657953827,1.5
2001-05-01,LINREG,DPCERA3M086SBEA,0.09165546961569632,1.5
2001-05-01,LINREG,INDPRO,0.17134143859924328,1.5
2001-05-01,LINREG,M2SL,-0.003033266258681788,1.5
2001-05-01,LINREG,OILPRICEX,-0.025877980477048073,1.5
2001-05-01,LINREG,RPI,0.015287520628148435,1.5
2001-05-01,LINREG,SP500,0.2157732925602964,1.5
2001-05-01,LINREG,TB3MS,-0.24689293221111727,1.5
2001-05-01,LINREG,UNRATE_lag12,-0.02645751376245504,1.5
2001-05-01,LINREG,USREC,-0.36263467240231717,1.5
2001-06-01,LINREG,BUSLOANS,0.04375115450545041,1.3
2001-06-01,LINREG,CPIAUCSL,0.0015688963259847077,1.3
2001-06-01,LINREG,DPCERA3M086SBEA,0.06300908513714235,1.3
2001-06-01,LINREG,INDPRO,0.20631587671309823,1.3
2001-06-01,LINREG,M2SL,-0.005570969596705385,1.3
2001-06-01,LINREG,OILPRICEX,-0.012987918044280709,1.3
2001-06-01,LINREG,RPI,0.02699828255255709,1.3
2001-06-01,LINREG,SP500,-0.08996077634382084,1.3
2001-06-01,LINREG,TB3MS,-0.1818800178375108,1.3
