date,true,AR1,ARp,LR,RIDGE
1994-02-01,-0.5,0.0586150447715183,0.0332910734384335,-0.2511784831295893,-0.19623526114329848
1994-03-01,-0.5,-0.0237979511003958,-0.0619287785384098,0.1459615790197229,-0.2471276489458729
1994-04-01,-0.6999999999999993,-0.0517223090477885,-0.13139538526819,-0.5669460234506677,-0.40051538430245986
1994-05-01,-1.0,-0.0088362943051218,-0.1135062527347891,-0.6126874434762324,-0.38999892666628155
1994-06-01,-0.9000000000000004,-0.0860453734148579,-0.0833839976313593,-0.3557564562064408,-0.3090137431252493
1994-07-01,-0.8000000000000007,-0.1597329638115765,-0.1741012970298276,-0.1535518450701176,-0.24898725443885603
1994-08-01,-0.7999999999999998,-0.1617172974803735,-0.2601012137817642,-0.0925303789519337,-0.19801058625363557
1994-09-01,-0.7999999999999998,-0.1306979307090959,-0.2352476315687992,-0.2280163639325182,-0.23654834230089494
1994-10-01,-1.0,-0.1943075757458519,-0.2190478804382904,-0.2844654491871969,-0.24975603908671606
1994-11-01,-1.0,-0.0941355881393775,-0.1127859639748423,-0.3551618675932776,-0.3294024035107131
1994-12-01,-1.0,-0.1511585686265877,-0.1657855228555492,-0.4907738874204195,-0.3877542207936653
1995-01-01,-1.0,-0.2191228132992403,-0.2548705168228031,-0.342184837103245,-0.28905469560170116
1995-02-01,-1.1999999999999993,-0.1305261280790027,-0.2257324090310825,-0.2129910547964386,-0.14008558046975836
1995-03-01,-1.0999999999999996,-0.0860511153985471,-0.1074826161929386,0.0505881286165613,0.038211599608642954
1995-04-01,-0.6000000000000005,-0.0830561019379006,-0.0554325942976804,0.1958276912884509,0.09280066588125352
1995-05-01,-0.5,-0.1468251253970143,-0.1627382768016745,0.2513182017231986,0.07299412417109033
1995-06-01,-0.5,-0.2363270342863556,-0.2783788625981739,0.2540377275436893,0.08685143475719137
1995-07-01,-0.39999999999999947,-0.1776546267573629,-0.290068136326425,0.1733172818796077,0.06034401060786038
1995-08-01,-0.2999999999999998,-0.205434973209903,-0.229096363520005,-0.0079481369721964,-0.04506107913318155
1995-09-01,-0.3000000000000007,-0.181856301265377,-0.1886121266343537,0.0104226857982682,-0.01269408620041415
1995-10-01,-0.2999999999999998,-0.1544743188202343,-0.2311881304117246,-0.024799434563481,-0.07514281559549385
1995-11-01,0.0,-0.2107267095853445,-0.2875837145758385,0.0792078589131083,-0.015654985798406407
1995-12-01,0.09999999999999964,-0.2344118739762873,-0.3544248298029072,0.106140551623164,-0.02415909819895487
1996-01-01,0.0,-0.2341152549908236,-0.2974382732450049,-0.0067800185521649,-0.05164068493340579
1996-02-01,0.09999999999999964,-0.2527756328792618,-0.27520079264209,-0.0223478346587272,0.0676333613751196
1996-03-01,0.09999999999999964,-0.2985392308358628,-0.3584210878359838,-0.1883281917722433,-0.07377240973772678
1996-04-01,-0.20000000000000018,-0.2734196602224468,-0.3673554982461121,-0.150104825597088,-0.08500819782680849
1996-05-01,0.0,-0.1368151591666128,-0.207059137677882,-0.2550980958538914,-0.2294414889740864
1996-06-01,-0.2999999999999998,-0.1348828224666424,-0.0921668359986011,-0.3401435858524418,-0.22442435528505297
1996-07-01,-0.20000000000000018,-0.1015501241876214,-0.1036711552616696,-0.3967028486421045,-0.36940124539647406
1996-08-01,-0.6000000000000005,-0.0915918501574553,-0.1081019456159544,-0.2526038346150219,-0.28493223844812254
1996-09-01,-0.39999999999999947,-0.0672949754874487,-0.1000419920930012,-0.1412296988337824,-0.21316356341385997
1996-10-01,-0.2999999999999998,-0.0601010876676519,-0.0855611555876109,0.1000203887973057,0.07011735447925443
1996-11-01,-0.1999999999999993,-0.0585233193931439,-0.0832449963846387,0.0580599714754935,0.08421240801554059
1996-12-01,-0.1999999999999993,-0.0019963633489781,-0.0222910161205409,0.0505894247258632,0.05331128016319575
1997-01-01,-0.2999999999999998,0.0525726756362505,0.0327304307773728,-0.0187347968075767,0.005477829163536618
1997-02-01,-0.2999999999999998,0.0249305617282917,0.0178229334165938,-0.0283252424534622,-0.01828704842269993
1997-03-01,-0.2999999999999998,0.0436881255092067,0.0310395193408638,-0.1465234356753332,-0.12159549411880077
1997-04-01,-0.5,0.0271584445960691,0.0114327304126876,-0.4039057584059854,-0.36155351641382005
1997-05-01,-0.6999999999999993,-0.0297960064855452,-0.0502968578223362,-0.1449562378157373,-0.13998188597451305
1997-06-01,-0.2999999999999998,0.0083199431001668,-0.0416082290455298,0.1260249268677541,0.10320367710833878
1997-07-01,-0.5999999999999996,-0.0682537508896728,-0.0789100226215313,0.483332507777343,0.4336791192013709
1997-08-01,-0.2999999999999998,-0.0487580068917057,-0.104369212954935,0.0303232656371096,0.06444594538987108
1997-09-01,-0.2999999999999998,-0.1458249698128569,-0.1786666111652846,-0.1781845506303759,-0.07194750605505962
1997-10-01,-0.5,-0.0800788747743287,-0.1955244807508714,-0.3986566305087904,-0.21660557951464313
1997-11-01,-0.8000000000000007,-0.0928430521172143,-0.1217887809859498,-0.4336857420135135,-0.27350730691840575
1997-12-01,-0.7000000000000002,-0.0399157229939796,-0.0270647675149878,-0.3463652540314303,-0.24700234654044817
1998-01-01,-0.7000000000000002,-0.0449918925408266,-0.0385630986956812,-0.5081730743782724,-0.31720480813281504
1998-02-01,-0.6000000000000005,-0.0698185481047826,-0.0923992213019194,-0.1642965935762701,-0.04426629257354556
1998-03-01,-0.5,-0.0391980476335473,-0.0884080232773791,-0.0466592941068312,0.08929735248314169
1998-04-01,-0.7999999999999998,-0.0494890475516101,-0.1162909817920065,0.3085958196585343,0.3307954450608608
1998-05-01,-0.5,-0.1314478937243449,-0.1663124009014031,0.020750843197608,0.037943787720286254
1998-06-01,-0.5,-0.1443567827038882,-0.2581996079375807,-0.1692361048932951,-0.1634300246190775
1998-07-01,-0.40000000000000036,-0.0613256165621396,-0.1312892682324663,-0.1797385982754761,-0.15355735168726814
1998-08-01,-0.2999999999999998,-0.1472958419398726,-0.1658696955546972,-0.486165843787141,-0.46595485592704666
1998-09-01,-0.3000000000000007,-0.0685128913091772,-0.1207567417761144,-0.5580974412091841,-0.5897907644527519
1998-10-01,-0.20000000000000018,-0.0882413020632833,-0.0769636445253718,-0.747894262701819,-0.7594643832290215
1998-11-01,-0.1999999999999993,-0.1094793053891497,-0.1165975801203252,-0.0203677891829936,-0.023549423191607632
1998-12-01,-0.2999999999999998,-0.2009322337849493,-0.2584329570422078,0.226301348856243,0.22245029070854874
1999-01-01,-0.2999999999999998,-0.1837410454752595,-0.3068970222608663,0.4669448702081335,0.44685142980159953
1999-02-01,-0.1999999999999993,-0.1743301864438699,-0.2422779236634811,0.138667603707551,0.08223632082457732
1999-03-01,-0.5,-0.1176508959684357,-0.2328324943980028,0.1569319459415336,0.1001213510137367
1999-04-01,0.0,-0.1150389593004657,-0.1712115595999093,0.1447929168830677,0.03391209653136462
1999-05-01,-0.20000000000000018,-0.2174325418482689,-0.2189474916134254,0.1249423071205673,0.014007841241439917
1999-06-01,-0.20000000000000018,-0.147204334461188,-0.1807532688355518,-0.0691916281050123,-0.15987831084269075
1999-07-01,-0.20000000000000018,-0.1436090406762276,-0.1635436410270256,-0.1653033949111456,-0.20908699608266473
1999-08-01,-0.2999999999999998,-0.1339125563205217,-0.145238662780074,-0.3819782869629277,-0.3853111935677155
1999-09-01,-0.39999999999999947,-0.0678930695445052,-0.1155994981799382,-0.2754639705300942,-0.3087678071226312
1999-10-01,-0.40000000000000036,-0.0935664050092699,-0.0858677391397186,-0.5585452913425123,-0.5642748711374483
1999-11-01,-0.3000000000000007,-0.0502247983004034,-0.0723889740366534,-0.1908377197708686,-0.17397758797840876
1999-12-01,-0.40000000000000036,-0.083195914735897,-0.0818246906889599,-0.2228458967682646,-0.15960365319370817
2000-01-01,-0.2999999999999998,-0.0804813293308454,-0.0876238014530057,-0.1653844424517338,-0.03460587428303785
2000-02-01,-0.3000000000000007,-0.0767827437599245,-0.140545391756404,-0.3889601209880776,-0.32848872718830113
2000-03-01,-0.20000000000000018,-0.0640268962158814,-0.1065185977794992,-0.3548784013420198,-0.28056263815543575
2000-04-01,-0.5,-0.1520972657114229,-0.1477695668107305,-0.3080544057972381,-0.29098048383792824
2000-05-01,-0.20000000000000018,-0.0162457456160295,-0.0773403508645686,-0.3330556068268661,-0.3106505356373065
2000-06-01,-0.2999999999999998,-0.0605821919298158,-0.0403174859922747,-0.2836487280425472,-0.27739722449155607
2000-07-01,-0.2999999999999998,-0.0552379066003456,-0.0818533453291482,-0.2276126860758714,-0.22018002020670197
2000-08-01,-0.10000000000000053,-0.0612853162752652,-0.0858156465967266,-0.0532787257524249,-0.040538944075081795
2000-09-01,-0.30000000000000027,-0.0767909501078727,-0.1167456926185171,-0.1449068889055778,-0.19620913884461533
2000-10-01,-0.19999999999999973,-0.1042083702460707,-0.1759540012396364,-0.2895623004363654,-0.39621436643312885
2000-11-01,-0.19999999999999973,-0.1083155458840162,-0.1563458545614719,-0.3679933553571983,-0.47579230567344977
2000-12-01,-0.10000000000000009,-0.0836575255574985,-0.1416567370891651,-0.4850723442709019,-0.5681107582478455
2001-01-01,0.20000000000000018,-0.1091747273354491,-0.1450903612885798,-0.3637525707275406,-0.3464914556094588
2001-02-01,0.10000000000000053,-0.0791977361775225,-0.1404565016730264,-0.3707441674995969,-0.2122054199704885
2001-03-01,0.2999999999999998,-0.0941516784082266,-0.1173917764015468,-0.5647377263998797,-0.2794531655351073
2001-04-01,0.6000000000000005,-0.0625008745263788,-0.1024327618290241,0.835959029757424,1.0412230796091282
2001-05-01,0.2999999999999998,-0.1111357483716328,-0.1403775926762536,1.1996736809053763,1.1816511975668937
2001-06-01,0.5,-0.0466350568842868,-0.1401060418610051,1.4957768979351624,1.2495132781289122
2001-07-01,0.5999999999999996,-0.1005304419537723,-0.1341230723039646,1.3339142391110947,1.1259494325502448
2001-08-01,0.8000000000000007,-0.0832461677007518,-0.1188101822873731,1.051084649209742,0.961570242173551
2001-09-01,1.1,-0.0540385895700688,-0.0557126845380777,0.6139545582186408,0.8577859514819124
2001-10-01,1.4,-0.0827564543751691,-0.0883657328496846,0.9285638686127728,1.0048661428640817
2001-11-01,1.6,-0.0627254631957158,-0.1045466784335387,1.079957676833544,1.1329101901057579
2001-12-01,1.8000000000000003,-0.0691688810986037,-0.1083285104148422,0.4261568728479812,0.006452130346857987
2002-01-01,1.5,-0.0276197997207892,-0.0656350784674902,0.0529937262546137,-0.08154212629667956
2002-02-01,1.5,0.0266727625231759,0.0059916118469417,-0.248070121670745,-0.24851800072164723
2002-03-01,1.4000000000000004,0.0049343096615417,0.0359287218945022,-0.226997763557118,-0.20231452943454076
2002-04-01,1.5,0.0456564386460967,0.037870615747773,-0.2445227819112326,-0.2367454016236755
2002-05-01,1.5,0.1238128307436737,0.1510686457077981,-0.2844108189791282,-0.22893182345755284
2002-06-01,1.2999999999999998,0.0611464056271171,0.13131033927479,-0.698621876066379,-0.4452697999079149
2002-07-01,1.2000000000000002,0.1209151412452028,0.0926692099750072,-0.7769281829954943,-0.5639905761907158
2002-08-01,0.7999999999999998,0.1096566121542572,0.1310971972313801,-0.506188113650514,-0.4611002004162824
2002-09-01,0.7000000000000002,0.1925347476523929,0.2268290888570263,-0.3648447809763086,-0.39804492821455695
2002-10-01,0.40000000000000036,0.2617392343374649,0.3192636487238521,-0.1975336626804802,-0.25454844843395424
2002-11-01,0.40000000000000036,0.3172868829908167,0.4091632356424486,-0.1314174396367298,-0.16596551319817165
2002-12-01,0.2999999999999998,0.3865975348283478,0.5302571704138392,0.0555412607617795,-0.10715175375428654
2003-01-01,0.09999999999999964,0.4217559451146772,0.60085969816996,0.0999299857311332,-0.07398637952550527
2003-02-01,0.20000000000000018,0.3816525540627428,0.4990161333238501,-0.11369195525287,-0.2565856069777107
2003-03-01,0.20000000000000018,0.3578798764465439,0.4332831550069979,-0.0871280945452827,-0.2474042378131782
2003-04-01,0.09999999999999964,0.3637510777485701,0.3550910540016885,0.0525150296727963,-0.2187376000184365
2003-05-01,0.2999999999999998,0.3847069528662263,0.4448508267455009,0.2234547952669452,-0.0813207721780083
2003-06-01,0.5,0.3916703998873254,0.4641784455196088,0.3306067220388077,0.0268385720957664
2003-07-01,0.40000000000000036,0.3451730349978054,0.4236878844064894,0.1418982599775015,0.008134583900301001
2003-08-01,0.39999999999999947,0.33996265042202,0.3500298763671238,0.0805633735762581,-0.0631624914269245
2003-09-01,0.39999999999999947,0.2234473967929758,0.2301403057313033,-0.1222642677629081,-0.14885558911816385
2003-10-01,0.2999999999999998,0.2064580218535656,0.1489994494286897,-0.0174802521003412,-0.13384057608586603
2003-11-01,-0.10000000000000053,0.1125534188374499,0.0806461910747888,-0.1190154919208341,-0.11802537241439176
2003-12-01,-0.2999999999999998,0.1084221078921404,0.0832528483487596,0.0226079172905778,-0.08067648428412205
2004-01-01,-0.09999999999999964,0.0845655484125568,0.0583665108032578,0.1073147100811611,-0.05340370465462088
2004-02-01,-0.3000000000000007,0.0316453492767497,0.0266382781605887,0.1666259370620591,-0.08301886096346371
2004-03-01,-0.10000000000000053,0.0372705465323636,0.0281423092015288,0.0614965065321367,-0.13821147363307656
2004-04-01,-0.40000000000000036,0.0833020460181418,0.061641176148613,-0.140229425334383,-0.18143237749416674
2004-05-01,-0.5,0.0470527922931466,0.0455882106163085,-0.2956650076650279,-0.21320849007495643
2004-06-01,-0.7000000000000002,0.0868374042181616,0.0671481823634697,-0.2552344028477061,-0.21733907630476282
2004-07-01,-0.7000000000000002,0.1374482627410813,0.1481055529315904,-0.3559650477321847,-0.24830140936707337
2004-08-01,-0.6999999999999993,0.1448435028638885,0.1552709446767192,-0.2585870731340919,-0.2528362905503676
2004-09-01,-0.6999999999999993,0.1209245977175639,0.113396949783522,-0.1893395066469143,-0.22914083331935012
2004-10-01,-0.5,0.1143222682741023,0.0825240052654196,-0.0797253770003016,-0.21262764698833625
2004-11-01,-0.39999999999999947,0.0785285456771959,0.0680219131619233,0.1319564072461046,-0.1935000499027548
2004-12-01,-0.2999999999999998,-0.0066912946326063,-0.0154472039046894,-0.6236729883355827,-0.21054651601758395
2005-01-01,-0.40000000000000036,-0.0601937485588969,-0.1547530694457328,-0.0878725437149059,-0.2368465059145831
2005-02-01,-0.1999999999999993,0.0063548216283594,-0.1019575055755551,-0.1878042523941647,-0.2292108463908328
2005-03-01,-0.5999999999999996,-0.0377888737878052,-0.0713342253328922,0.383965367933944,-0.23196395185794422
2005-04-01,-0.39999999999999947,-0.0180962209665216,-0.0448000347041075,-0.2207882534841488,-0.23508420149869264
2005-05-01,-0.5,-0.092847218787859,-0.0934265954529283,-0.2658833624890551,-0.23174366489507936
2005-06-01,-0.5999999999999996,-0.0994081910698976,-0.1752689135947871,-0.1418762947097419,-0.21790112037832327
2005-07-01,-0.5,-0.1481838303882482,-0.2052519747629116,0.0553551475285924,-0.19476920792420255
2005-08-01,-0.5,-0.1559182994886404,-0.2243317515107177,0.0137743498622462,-0.20791980153820297
2005-09-01,-0.40000000000000036,-0.1380260654225976,-0.2232643111711179,0.0766610946954199,-0.20829457295062534
2005-10-01,-0.5,-0.1412977525166568,-0.2088960465527443,-0.2604746996034023,-0.2713004394029396
2005-11-01,-0.40000000000000036,-0.1207104974610056,-0.1446977080029205,-0.2289197885435674,-0.25952626603888873
2005-12-01,-0.5,-0.080873657267333,-0.1019524328573505,-0.2972833938393244,-0.2457441024458734
2006-01-01,-0.5999999999999996,-0.0591336391192556,-0.0721445832616385,-0.2444468825395514,-0.1965113008589699
2006-02-01,-0.6000000000000005,-0.079613124371326,-0.0971913628083137,-0.3192173352069682,-0.21992789644827787
2006-03-01,-0.5,-0.0495638724960937,-0.0520810650361885,-0.398841681200536,-0.2363534568812826
2006-04-01,-0.5,-0.1452284103851955,-0.1500941918674401,-0.2223371978213895,-0.2172275879074869
2006-05-01,-0.5,-0.0668952125761168,-0.1603675741496396,-0.124423182549382,-0.20968334515038206
2006-06-01,-0.40000000000000036,-0.1107999178775928,-0.1346701323926626,-0.2128626542337089,-0.2499818626402019
2006-07-01,-0.2999999999999998,-0.1435144156437379,-0.1765356800955616,-0.1354510268860204,-0.26356715230939154
2006-08-01,-0.20000000000000018,-0.0939445883588688,-0.1753335546067521,-0.0978733051424133,-0.22887609501869
2006-09-01,-0.5,-0.1264218607867538,-0.1741705752328579,0.1148698881205303,-0.15548792972161798
2006-10-01,-0.5999999999999996,-0.097230977962881,-0.0978062002715085,0.1075989044818182,-0.12998844771010654
2006-11-01,-0.5,-0.096617209151097,-0.1428940604157506,0.0999894037206106,-0.12986045004526497
2006-12-01,-0.5,-0.0891581327586968,-0.1406063817948926,-0.1217641757505744,-0.12239440683420308
2007-01-01,-0.10000000000000053,-0.1212404859890156,-0.1546819714432036,-0.1891946857903783,-0.14486188277563752
2007-02-01,-0.2999999999999998,-0.1458025449324899,-0.2000946666028563,-0.325812350847435,-0.15240964408496308
2007-03-01,-0.2999999999999998,-0.1358213496385823,-0.2053199057087368,-0.3241162099481824,-0.18897990062639508
2007-04-01,-0.20000000000000018,-0.1247782809758411,-0.1768677238122156,-0.25923657769084,-0.12698529582100765
2007-05-01,-0.1999999999999993,-0.1216194237929245,-0.1468655556043752,-0.067183516315963,-0.09727276792383414
2007-06-01,0.0,-0.1240913104210796,-0.1542767251891209,0.0885044865321709,-0.07317588589331347
2007-07-01,0.0,-0.1050107775958191,-0.1168176354633814,0.0491413351730967,-0.1430295763288206
2007-08-01,-0.10000000000000053,-0.0898313867914962,-0.109178481838655,-0.081344051883657,-0.10763455110846734
2007-09-01,0.20000000000000018,-0.050421039762795,-0.0532193357309538,-0.0901222304137895,-0.06493690922422574
2007-10-01,0.2999999999999998,-0.1184661594643357,-0.1413705323120151,0.0061982066537469,-0.02348193283808872
2007-11-01,0.20000000000000018,-0.154786150498407,-0.2155732815811592,-0.0490106930276256,-0.016042285918574928
2007-12-01,0.5999999999999996,-0.1323446230936897,-0.1960150295695983,-0.0738411676494987,-0.0399851209645575
2008-01-01,0.40000000000000036,-0.1253872114103222,-0.1878545792208673,0.6967552944609157,1.0297212877304678
2008-02-01,0.40000000000000036,-0.0178527820168595,-0.0546713429239015,0.8227482182246617,1.0300039666035352
2008-03-01,0.6999999999999993,-0.0877026891882832,-0.0695711642209582,0.8363375621057848,1.1080697210985464
2008-04-01,0.5,-0.0776799757566492,-0.0917535624431993,1.2577764519871673,1.1303112240030602
2008-05-01,1.0,-0.0493454801727997,-0.0817426082449677,0.5624657519987346,0.9893696179923999
2008-06-01,1.0,-0.0600689275426475,-0.0632760806036396,0.9173849889368992,0.8202498098641865
2008-07-01,1.0999999999999996,-0.0300595748947098,-0.0109534630866503,0.8045976410714736,0.7959690502001241
2008-08-01,1.5,-0.0058719289844852,-0.009096145253219,1.736581738813668,0.8337032076805525
2008-09-01,1.3999999999999995,-0.0382520053898961,-0.0425149933451823,1.6014691198388185,0.944700804887894
2008-10-01,1.7999999999999998,0.0434759980798147,0.0009705066198816,0.6332464063997417,0.8797500552227344
2008-11-01,2.0999999999999996,0.0493040849674649,0.0810062793370153,0.3065487314902205,0.9365300100326646
2008-12-01,2.3,0.0441507745722774,0.0826086857839974,0.684600248039853,0.9319822753951029
2009-01-01,2.8,0.1231666766003102,0.1426044880031159,1.796098695352936,0.9865932884841255
2009-02-01,3.4000000000000004,0.061475754500752,0.1570489719128029,1.7527020924365202,0.9097243141078953
2009-03-01,3.5999999999999996,0.0858333062467767,0.1132714759772529,1.455113128286946,0.9185551238587802
2009-04-01,4.0,0.1699447552127879,0.1491621884595314,1.436307634079274,1.0900468230943383
2009-05-01,4.0,0.1276543970187071,0.1541147266430455,1.6422353816085826,1.2568023180298917
2009-06-01,3.9000000000000004,0.2199071213557776,0.2701761794018076,1.9284681020888683,1.2350679222188097
2009-07-01,3.7,0.2489344509989403,0.301342882478942,0.5118887258956601,-0.09398576740378745
2009-08-01,3.5,0.2560439607088869,0.3415274577049023,0.5846747674956894,-0.15297464783288336
2009-09-01,3.700000000000001,0.381602462091334,0.4293765510035834,0.1380862729133547,-0.16520386869750897
2009-10-01,3.5,0.3476460692674071,0.4690715929066107,0.249609795826923,-0.07079663469074854
2009-11-01,3.1000000000000005,0.4735839031598507,0.5737357720837626,-0.0771561293930886,-0.09563196944694875
2009-12-01,2.6000000000000005,0.5320367067770284,0.6734663337236075,0.0027820658238709,-0.07496702638925258
2010-01-01,2.000000000000001,0.6068522631081046,0.7511876525646576,-0.2083389977725975,-0.1218936003439994
2010-02-01,1.5,0.7605781592001082,0.9745706519226012,-0.1912778649211891,-0.2526067126048392
2010-03-01,1.200000000000001,0.9990159208053904,1.2162389777539098,-0.1137890274596646,-0.1678061741362264
2010-04-01,0.9000000000000004,1.110412231118619,1.432199402546741,-0.2285823470227414,-0.16562030426752647
2010-05-01,0.1999999999999993,1.272021645433535,1.6468461459306656,-0.6323375295242047,-0.403822206866196
2010-06-01,-0.09999999999999964,1.2855564338864938,1.6565545356446627,-0.81241692381831,-0.6202157215850022
2010-07-01,-0.09999999999999964,1.3385302232242229,1.574769898542109,-0.6789999010187999,-0.6152353976090158
2010-08-01,-0.09999999999999964,1.2963859096522694,1.4811735370140469,-0.2684731121576356,-0.27622454117494555
2010-09-01,-0.3000000000000007,1.174055255287207,1.3208105732673765,-0.078807624873853,-0.07929893227906017
2010-10-01,-0.5999999999999996,1.214605091714344,1.41902790799542,0.1377199685026947,0.12302244414940049
2010-11-01,-0.09999999999999964,1.266916130665053,1.5014475238122815,0.2720771735691849,0.20298672239484972
2010-12-01,-0.5999999999999996,1.0760091637201683,1.25944122975968,0.1051543265387861,0.1268929741520771
2011-01-01,-0.7000000000000011,0.9461167837715334,0.9159367640660332,-0.235108310513366,-0.04427876978797273
2011-02-01,-0.8000000000000007,0.6873535841934516,0.6632717813538487,-0.2565669226899438,-0.017454489393101652
2011-03-01,-0.9000000000000004,0.5662736452032381,0.4597493965368022,-0.1669248583298384,-0.06737596712630668
2011-04-01,-0.8000000000000007,0.4386604183291009,0.3236532394206685,0.1511588522103587,0.055938925521395774
2011-05-01,-0.5999999999999996,0.3626073197318497,0.2545136708908673,0.1136835025614752,-0.03973892104228122
2011-06-01,-0.3000000000000007,0.1626439467316167,0.0502162681845403,-0.0607349173111695,-0.1506918287313413
2011-07-01,-0.40000000000000036,0.0224085040829545,-0.0917260213172266,-0.2535152954145859,-0.2606794656949043
2011-08-01,-0.5,0.0404724421228384,-0.095568741098183,-0.6588903976165948,-0.6190099466704324
2011-09-01,-0.5,0.0628331458119229,-0.0090940946544615,-0.3995150420880772,-0.42680617837350066
2011-10-01,-0.5999999999999996,-0.0202075578706262,-0.0316018106934775,-0.1889706867967198,-0.3522499444365408
2011-11-01,-1.200000000000001,-0.1264707082766449,-0.1525008579305864,0.4440074576552639,0.16444536602437823
2011-12-01,-0.8000000000000007,0.0413551152352383,-0.0445496597308598,0.1325886690051377,0.054348781601596965
2012-01-01,-0.7999999999999989,-0.1235374737828046,-0.0977784050453384,0.0151261492307367,0.035443191328164154
2012-02-01,-0.6999999999999993,-0.1780366936444613,-0.2117488977793467,-0.2265571909699112,-0.09567036805461905
2012-03-01,-0.8000000000000007,-0.1943897152485424,-0.2846633534059606,0.0427378786969102,0.08797165047520951
2012-04-01,-0.9000000000000004,-0.1976554401135583,-0.2868623591894719,-0.0853602423450547,-0.03909849079192121
2012-05-01,-0.8000000000000007,-0.2020149104686391,-0.2261084132916539,-0.0583018699270713,-0.10975879631413099
2012-06-01,-0.9000000000000004,-0.1038739823916714,-0.1453291244445565,-0.184023348015938,-0.2930939799564516
2012-07-01,-0.8000000000000007,-0.0591889387230915,-0.0369502920376499,0.2107272519370496,-0.06730224859267699
2012-08-01,-0.9000000000000004,-0.0577165870376901,-0.0341676509376491,0.3857076945875796,0.15510502080531946
2012-09-01,-1.2000000000000002,-0.1069693065534928,-0.1148545754641398,0.3775045322412884,0.2876418899578395
2012-10-01,-1.0000000000000009,-0.0833923672876126,-0.1574300411427527,-0.1246071993151643,0.026437775251821484
2012-11-01,-0.8999999999999995,-0.1193626571563517,-0.1545500037050469,-0.6212895362786713,-0.3372677557115786
2012-12-01,-0.5999999999999996,-0.3041797112170569,-0.3434420476912557,-1.0859925441455165,-0.5843689276519602
2013-01-01,-0.3000000000000007,-0.1764710526107121,-0.3191184849547334,0.5426662757419022,0.12400042227309366
2013-02-01,-0.6000000000000005,-0.1707918577568827,-0.2412141704584238,0.9119878376412552,0.5186446599535909
2013-03-01,-0.6999999999999993,-0.1778771237246386,-0.1478802194587295,1.35902475739005,0.7864353592033059
2013-04-01,-0.5999999999999996,-0.1837916139634373,-0.23370586517481,0.0615278638111429,0.0384641386729091
2013-05-01,-0.6999999999999993,-0.216936077699959,-0.2624168202180294,0.0920842903860515,0.06914769250271618
2013-06-01,-0.6999999999999993,-0.2112165354345143,-0.2494166010981439,-0.0244213464259711,-0.028339862073831615
2013-07-01,-0.8999999999999995,-0.2129460569358936,-0.2718415754770799,0.1161749481179888,0.09126057102547303
2013-08-01,-0.8999999999999995,-0.2084916956183392,-0.2535392626440174,-0.0369947165646251,-0.04912083461160269
2013-09-01,-0.5999999999999996,-0.2111772231397381,-0.2721618075278258,-0.0139001911977531,-0.029455717331475915
2013-10-01,-0.5999999999999996,-0.3176026094846114,-0.3768784451681386,-0.040188802430334,-0.08332071872513894
2013-11-01,-0.7999999999999998,-0.2720685551723876,-0.3833951641206592,0.0649891766453862,0.004226583772004959
2013-12-01,-1.2000000000000002,-0.2342898535329068,-0.2672299391147987,0.0655339348284063,0.016487439474997152
2014-01-01,-1.4000000000000004,-0.1361896390355359,-0.1469519167390205,-0.0881188217442278,-0.05709906177782939
2014-02-01,-1.0,-0.0337673070645635,-0.0260925240007103,-0.3194158784279258,-0.24835603192313374
2014-03-01,-0.7999999999999998,-0.1101187449753785,-0.1236161319147713,-0.3467116842989946,-0.2802654889924967
2014-04-01,-1.3999999999999995,-0.1665926824598348,-0.2116289236823414,-0.3404927259434792,-0.3110179007706332
2014-05-01,-1.2000000000000002,-0.1261874665206827,-0.2131802585436893,-0.1344187932330838,-0.13154216878260544
2014-06-01,-1.4000000000000004,-0.1457152773114909,-0.1804121250518763,-0.0631379068617028,-0.065029708810429
2014-07-01,-1.0999999999999996,-0.1862797309367192,-0.2160374052637369,-0.0408141228180565,-0.04300193690528992
2014-08-01,-1.1000000000000005,-0.2221603210615156,-0.271044496293929,-0.1111538141033642,-0.12407759314824507
2014-09-01,-1.2999999999999998,-0.2329477259211749,-0.3161091351462267,-0.1606063871524695,-0.16750666508380924
2014-10-01,-1.5,-0.1446325150108234,-0.1908308085379536,-0.2532313181331621,-0.2623608896473758
2014-11-01,-1.1000000000000005,-0.1453352794997855,-0.1497256052094186,-0.2044814302517545,-0.18139333551592418
2014-12-01,-1.1000000000000005,-0.1973280018119691,-0.229676039370938,-0.3044046281989666,-0.2642113516226652
2015-01-01,-0.8999999999999995,-0.3373041393412391,-0.4077933916015598,-0.3360620261552538,-0.2691542547840975
2015-02-01,-1.2000000000000002,-0.3974863859668059,-0.5428471963410674,-0.271310181699666,-0.20291655820779173
2015-03-01,-1.2999999999999998,-0.3124447061232451,-0.4279937620639281,-0.0595735201493256,-0.04185236644757112
2015-04-01,-0.7999999999999998,-0.2247972626456711,-0.2275649396393173,0.1187630312674038,0.13576237761973475
2015-05-01,-0.7000000000000002,-0.4437196847657919,-0.4218197882304813,0.0830478960304826,0.06258960846989903
2015-06-01,-0.7999999999999998,-0.324188540093668,-0.4555674284011431,0.0296213717004001,0.021478258624292104
2015-07-01,-1.0,-0.428413791805698,-0.5198077511725028,-0.0865994598394524,-0.12569637096253966
2015-08-01,-1.0,-0.3081650923714782,-0.4185297797218619,-0.2164126354201633,-0.26192397332274
